Product,Year,Month,Retailer,SalesMethod,UnitsSold,Revenue,OperatingProfit
Men's Street Footwear,2021,11,Amazon,In-store,375,243.75,73.125
Men's Street Footwear,2021,11,Amazon,Online,2171,505.159,206.517
Men's Street Footwear,2021,11,Amazon,Outlet,2490,1431.88,501.16
Men's Street Footwear,2021,11,Foot Locker,In-store,2700,1322.5,506.063
Men's Street Footwear,2021,11,Foot Locker,Online,3926,947.704,404.668
Men's Street Footwear,2021,11,Foot Locker,Outlet,4227,1778.411,899.05
Men's Street Footwear,2021,11,Kohl's,In-store,1200,705.0,308.625
Men's Street Footwear,2021,11,Kohl's,Online,1671,480.743,180.054
Men's Street Footwear,2021,11,Kohl's,Outlet,342,10.928,4.561
Men's Street Footwear,2021,11,Sports Direct,In-store,1425,787.5,326.25
Men's Street Footwear,2021,11,Sports Direct,Online,4250,1357.48,539.405
Men's Street Footwear,2021,11,Sports Direct,Outlet,687,20.441,8.895
Men's Street Footwear,2021,11,Walmart,In-store,625,343.75,103.125
Men's Street Footwear,2021,11,Walmart,Online,327,16.846,6.496
Men's Street Footwear,2021,11,Walmart,Outlet,713,296.458,74.809
Men's Street Footwear,2021,11,West Gear,In-store,3575,1755.0,692.063
Men's Street Footwear,2021,11,West Gear,Online,2510,444.312,183.993
Men's Street Footwear,2021,11,West Gear,Outlet,890,26.95,12.07
Men's Street Footwear,2021,12,Amazon,In-store,1175,793.75,301.125
Men's Street Footwear,2021,12,Amazon,Online,1955,689.65,282.207
Men's Street Footwear,2021,12,Amazon,Outlet,2414,1313.006,460.713
Men's Street Footwear,2021,12,Foot Locker,In-store,3575,2146.25,819.125
Men's Street Footwear,2021,12,Foot Locker,Online,6409,2387.076,982.655
Men's Street Footwear,2021,12,Foot Locker,Outlet,4662,2035.817,1017.039
Men's Street Footwear,2021,12,Kohl's,In-store,1400,830.0,356.5
Men's Street Footwear,2021,12,Kohl's,Online,2096,901.93,345.263
Men's Street Footwear,2021,12,Kohl's,Outlet,438,21.472,9.018
Men's Street Footwear,2021,12,Sports Direct,In-store,1900,1140.0,475.5
Men's Street Footwear,2021,12,Sports Direct,Online,4245,1972.838,783.908
Men's Street Footwear,2021,12,Sports Direct,Outlet,625,28.746,12.896
Men's Street Footwear,2021,12,Walmart,In-store,800,600.0,180.0
Men's Street Footwear,2021,12,Walmart,Online,405,28.404,11.362
Men's Street Footwear,2021,12,Walmart,Outlet,980,541.24,137.096
Men's Street Footwear,2021,12,West Gear,In-store,4000,2341.25,876.063
Men's Street Footwear,2021,12,West Gear,Online,3014,1138.643,465.388
Men's Street Footwear,2021,12,West Gear,Outlet,966,43.776,19.679
Women's Apparel,2020,1,Foot Locker,In-store,1000,500.0,125.0
Women's Apparel,2020,1,Foot Locker,Online,871,42.234,15.891
Women's Apparel,2020,1,Foot Locker,Outlet,3311,1222.417,317.84
Women's Apparel,2020,1,West Gear,Online,564,32.708,11.012
Women's Apparel,2020,1,West Gear,Outlet,2743,1269.354,1270.903
Women's Apparel,2020,2,Foot Locker,Online,238,11.662,4.315
Women's Apparel,2020,2,Foot Locker,Outlet,1283,487.987,122.256
Women's Apparel,2020,2,West Gear,In-store,1350,1057.5,194.625
Women's Apparel,2020,2,West Gear,Online,540,40.798,13.847
Women's Apparel,2020,2,West Gear,Outlet,1230,515.914,129.282
Women's Apparel,2020,3,Foot Locker,Online,881,54.076,20.751
Women's Apparel,2020,3,Foot Locker,Outlet,4169,2094.086,525.533
Women's Apparel,2020,3,West Gear,In-store,2225,1362.5,204.376
Women's Apparel,2020,3,West Gear,Online,621,35.564,9.336
Women's Apparel,2020,3,West Gear,Outlet,452,24.142,4.848
Women's Apparel,2020,4,Walmart,Online,860,54.22,20.755
Women's Apparel,2020,4,Walmart,Outlet,4110,2098.04,526.645
Women's Apparel,2020,4,West Gear,In-store,3925,2706.25,900.938
Women's Apparel,2020,4,West Gear,Online,1100,72.571,33.812
Women's Apparel,2020,5,Foot Locker,In-store,875,612.5,306.25
Women's Apparel,2020,5,Foot Locker,Online,219,14.016,8.83
Women's Apparel,2020,5,Walmart,Online,263,17.358,6.422
Women's Apparel,2020,5,Walmart,Outlet,1297,699.566,175.403
Women's Apparel,2020,5,West Gear,In-store,2700,1932.5,402.5
Women's Apparel,2020,5,West Gear,Online,703,46.63,14.89
Women's Apparel,2020,6,West Gear,In-store,2325,1811.25,362.25
Women's Apparel,2020,6,West Gear,Online,623,46.243,15.321
Women's Apparel,2020,7,Sports Direct,Online,399,13.566,8.615
Women's Apparel,2020,7,Sports Direct,Outlet,1855,501.606,251.439
Women's Apparel,2020,7,Walmart,Online,290,19.72,6.902
Women's Apparel,2020,7,Walmart,Outlet,1340,716.32,179.896
Women's Apparel,2020,7,West Gear,In-store,2350,1991.25,398.25
Women's Apparel,2020,7,West Gear,Online,615,49.254000000000005,16.59
Women's Apparel,2020,8,Foot Locker,In-store,2475,1113.75,556.875
Women's Apparel,2020,8,Foot Locker,Online,693,28.638,18.217
Women's Apparel,2020,8,Sports Direct,Online,189,7.371,4.423
Women's Apparel,2020,8,Sports Direct,Outlet,878,266.612,133.637
Women's Apparel,2020,8,Walmart,Online,1051,44.781,28.149
Women's Apparel,2020,8,Walmart,Outlet,4944,1728.456,866.404
Women's Apparel,2020,8,West Gear,In-store,575,546.25,109.25
Women's Apparel,2020,8,West Gear,Online,150,12.9,4.386
Women's Apparel,2020,9,Foot Locker,In-store,925,555.0,277.5
Women's Apparel,2020,9,Foot Locker,Online,278,15.568,9.496
Women's Apparel,2020,9,Sports Direct,In-store,825,495.0,247.5
Women's Apparel,2020,9,Sports Direct,Online,223,12.265,7.727
Women's Apparel,2020,9,Walmart,Online,648,32.13,20.445
Women's Apparel,2020,9,Walmart,Outlet,3301,1363.065,683.23
Women's Apparel,2020,9,West Gear,In-store,1900,1330.0,665.0
Women's Apparel,2020,9,West Gear,Online,503,32.665,21.232
Women's Apparel,2020,10,Foot Locker,In-store,475,166.25,74.813
Women's Apparel,2020,10,Foot Locker,Online,130,4.29,2.381
Women's Apparel,2020,10,Sports Direct,In-store,1675,1131.25,565.625
Women's Apparel,2020,10,Sports Direct,Online,436,26.789,16.731
Women's Apparel,2020,10,Walmart,Online,508,26.43,16.386
Women's Apparel,2020,10,Walmart,Outlet,2345,987.762,495.398
Women's Apparel,2020,11,Foot Locker,In-store,525,245.0,110.25
Women's Apparel,2020,11,Foot Locker,Online,330,16.237000000000002,990.205
Women's Apparel,2020,11,Foot Locker,Outlet,700,385.0,173.251
Women's Apparel,2020,11,West Gear,Online,415,19.789,5.198
Women's Apparel,2020,11,West Gear,Outlet,1918,752.818,113.911
Women's Apparel,2020,12,Foot Locker,Online,338,16.773,9.756
Women's Apparel,2020,12,Foot Locker,Outlet,1225,642.5,289.125
Women's Apparel,2020,12,West Gear,Online,413,25.956,7.008
Women's Apparel,2020,12,West Gear,Outlet,1890,1005.235,151.895
Women's Apparel,2021,1,Amazon,In-store,650,308.75,115.375
Women's Apparel,2021,1,Amazon,Online,1399,342.775,159.771
Women's Apparel,2021,1,Amazon,Outlet,505,172.071,52.434
Women's Apparel,2021,1,Foot Locker,In-store,1850,650.0,248.875
Women's Apparel,2021,1,Foot Locker,Online,3348,813.98,1132.879
Women's Apparel,2021,1,Foot Locker,Outlet,1323,374.637,1012.867
Women's Apparel,2021,1,Kohl's,In-store,875,336.25,98.5
Women's Apparel,2021,1,Kohl's,Online,1858,344.859,101.423
Women's Apparel,2021,1,Kohl's,Outlet,2360,1057.999,1013.115
Women's Apparel,2021,1,Sports Direct,In-store,1100,412.5,177.875
Women's Apparel,2021,1,Sports Direct,Online,2820,674.845,273.226
Women's Apparel,2021,1,Sports Direct,Outlet,1049,251.247,846.151
Women's Apparel,2021,1,West Gear,In-store,2825,1058.75,438.5
Women's Apparel,2021,1,West Gear,Online,2909,368.75,153.246
Women's Apparel,2021,1,West Gear,Outlet,5952,3119.202,516.318
Women's Apparel,2021,2,Amazon,In-store,700,333.75,124.125
Women's Apparel,2021,2,Amazon,Online,1356,305.656,141.053
Women's Apparel,2021,2,Amazon,Outlet,581,200.709,61.296
Women's Apparel,2021,2,Foot Locker,In-store,1525,496.25,197.5
Women's Apparel,2021,2,Foot Locker,Online,3549,1788.345,881.5830000000001
Women's Apparel,2021,2,Foot Locker,Outlet,945,173.095,2015.805
Women's Apparel,2021,2,Kohl's,In-store,875,336.25,98.5
Women's Apparel,2021,2,Kohl's,Online,1810,296.286,950.782
Women's Apparel,2021,2,Kohl's,Outlet,2465,1399.9,350.122
Women's Apparel,2021,2,Sports Direct,In-store,1100,412.5,177.875
Women's Apparel,2021,2,Sports Direct,Online,2125,455.606,992.56
Women's Apparel,2021,2,Sports Direct,Outlet,831,213.232,862.349
Women's Apparel,2021,2,Walmart,Online,540,87.185,35.18
Women's Apparel,2021,2,Walmart,Outlet,145,2.32,974.0
Women's Apparel,2021,2,West Gear,In-store,2925,967.5,398.188
Women's Apparel,2021,2,West Gear,Online,1865,1046.222,3060.565
Women's Apparel,2021,2,West Gear,Outlet,3501,1641.126,1848.838
Women's Apparel,2021,3,Amazon,In-store,575,273.75,102.0
Women's Apparel,2021,3,Amazon,Online,1145,271.785,124.744
Women's Apparel,2021,3,Amazon,Outlet,470,157.598,48.01
Women's Apparel,2021,3,Foot Locker,In-store,1350,493.75,194.75
Women's Apparel,2021,3,Foot Locker,Online,2615,645.159,1874.677
Women's Apparel,2021,3,Foot Locker,Outlet,728,190.041,713.102
Women's Apparel,2021,3,Kohl's,In-store,775,298.75,86.5
Women's Apparel,2021,3,Kohl's,Online,1635,312.478,1811.727
Women's Apparel,2021,3,Kohl's,Outlet,2874,1211.01,272.669
Women's Apparel,2021,3,Sports Direct,In-store,925,346.25,150.438
Women's Apparel,2021,3,Sports Direct,Online,2267,467.984,1964.681
Women's Apparel,2021,3,Sports Direct,Outlet,2629,742.05,2105.557
Women's Apparel,2021,3,Walmart,Online,452,89.948,36.248
Women's Apparel,2021,3,Walmart,Outlet,112,2.24,1.03
Women's Apparel,2021,3,West Gear,In-store,2625,958.75,392.375
Women's Apparel,2021,3,West Gear,Online,1570,239.022,3231.809
Women's Apparel,2021,3,West Gear,Outlet,551,14.385,734.749
Women's Apparel,2021,4,Amazon,In-store,625,297.5,110.875
Women's Apparel,2021,4,Amazon,Online,1259,303.692,142.158
Women's Apparel,2021,4,Amazon,Outlet,491,156.573,47.659
Women's Apparel,2021,4,Foot Locker,In-store,1400,615.0,237.0
Women's Apparel,2021,4,Foot Locker,Online,2756,834.997,1207.396
Women's Apparel,2021,4,Foot Locker,Outlet,733,241.963,781.869
Women's Apparel,2021,4,Kohl's,In-store,800,307.5,90.0
Women's Apparel,2021,4,Kohl's,Online,2020,442.233,125.863
Women's Apparel,2021,4,Kohl's,Outlet,4552,2108.054,423.776
Women's Apparel,2021,4,Sports Direct,In-store,1300,542.5,232.0
Women's Apparel,2021,4,Sports Direct,Online,2694,552.883,224.239
Women's Apparel,2021,4,Sports Direct,Outlet,5352,1798.153,1031.9
Women's Apparel,2021,4,Walmart,Online,625,131.096,54.365
Women's Apparel,2021,4,Walmart,Outlet,608,290.571,131.05100000000002
Women's Apparel,2021,4,West Gear,In-store,2675,1257.5,503.0
Women's Apparel,2021,4,West Gear,Online,1843,301.266,873.951
Women's Apparel,2021,4,West Gear,Outlet,636,18.417,8.045
Women's Apparel,2021,5,Amazon,In-store,825,557.5,208.125
Women's Apparel,2021,5,Amazon,Online,1386,486.937,228.69
Women's Apparel,2021,5,Amazon,Outlet,660,292.08,89.106
Women's Apparel,2021,5,Foot Locker,In-store,1850,1032.5,399.0
Women's Apparel,2021,5,Foot Locker,Online,3153,1209.378,526.405
Women's Apparel,2021,5,Foot Locker,Outlet,1235,457.562,190.781
Women's Apparel,2021,5,Kohl's,In-store,950,522.5,159.5
Women's Apparel,2021,5,Kohl's,Online,2156,546.504,160.847
Women's Apparel,2021,5,Kohl's,Outlet,4653,2284.938,459.506
Women's Apparel,2021,5,Sports Direct,In-store,1525,902.5,382.0
Women's Apparel,2021,5,Sports Direct,Online,2537,742.413,311.085
Women's Apparel,2021,5,Sports Direct,Outlet,3731,1475.264,882.491
Women's Apparel,2021,5,Walmart,Online,709,207.725,85.909
Women's Apparel,2021,5,Walmart,Outlet,893,415.589,187.277
Women's Apparel,2021,5,West Gear,In-store,2775,1560.0,637.375
Women's Apparel,2021,5,West Gear,Online,2944,932.927,397.183
Women's Apparel,2021,5,West Gear,Outlet,835,31.99,14.554
Women's Apparel,2021,6,Amazon,In-store,925,625.0,233.375
Women's Apparel,2021,6,Amazon,Online,1728,721.35,340.857
Women's Apparel,2021,6,Amazon,Outlet,770,330.842,101.386
Women's Apparel,2021,6,Foot Locker,In-store,2650,1777.5,644.625
Women's Apparel,2021,6,Foot Locker,Online,4548,1729.033,2438.792
Women's Apparel,2021,6,Foot Locker,Outlet,3602,1754.996,808.735
Women's Apparel,2021,6,Kohl's,In-store,1050,577.5,177.375
Women's Apparel,2021,6,Kohl's,Online,1612,752.924,220.657
Women's Apparel,2021,6,Kohl's,Outlet,192,9.6,2.688
Women's Apparel,2021,6,Sports Direct,In-store,1800,1097.5,469.563
Women's Apparel,2021,6,Sports Direct,Online,2265,1032.65,416.833
Women's Apparel,2021,6,Sports Direct,Outlet,438,20.702,7.143
Women's Apparel,2021,6,Walmart,In-store,750,825.0,371.25
Women's Apparel,2021,6,Walmart,Online,928,361.094,149.24
Women's Apparel,2021,6,Walmart,Outlet,413,26.272,12.031
Women's Apparel,2021,6,West Gear,In-store,3075,2122.5,849.25
Women's Apparel,2021,6,West Gear,Online,3424,1697.048,698.957
Women's Apparel,2021,6,West Gear,Outlet,1060,58.406,24.78
Women's Apparel,2021,7,Amazon,In-store,500,325.0,130.0
Women's Apparel,2021,7,Amazon,Online,1838,784.592,370.404
Women's Apparel,2021,7,Amazon,Outlet,1363,733.736,240.719
Women's Apparel,2021,7,Foot Locker,In-store,2425,1603.75,603.25
Women's Apparel,2021,7,Foot Locker,Online,4910,1847.463,1684.4009999999998
Women's Apparel,2021,7,Foot Locker,Outlet,4281,2175.554,1029.649
Women's Apparel,2021,7,Kohl's,In-store,1150,632.5,195.25
Women's Apparel,2021,7,Kohl's,Online,1607,735.13,222.635
Women's Apparel,2021,7,Kohl's,Outlet,160,7.84,2.509
Women's Apparel,2021,7,Sports Direct,In-store,2350,1410.0,575.688
Women's Apparel,2021,7,Sports Direct,Online,2437,1010.281,424.576
Women's Apparel,2021,7,Sports Direct,Outlet,441,19.499,6.364
Women's Apparel,2021,7,Walmart,In-store,650,715.0,321.75
Women's Apparel,2021,7,Walmart,Online,1764,865.399,396.411
Women's Apparel,2021,7,Walmart,Outlet,602,34.766,16.856
Women's Apparel,2021,7,West Gear,In-store,3200,2152.5,876.25
Women's Apparel,2021,7,West Gear,Online,2302,1133.476,427.572
Women's Apparel,2021,7,West Gear,Outlet,779,46.623,19.514
Women's Apparel,2021,8,Amazon,In-store,400,260.0,104.0
Women's Apparel,2021,8,Amazon,Online,1678,660.342,308.722
Women's Apparel,2021,8,Amazon,Outlet,1106,590.154,193.166
Women's Apparel,2021,8,Foot Locker,In-store,1775,975.0,390.25
Women's Apparel,2021,8,Foot Locker,Online,2764,1072.928,454.659
Women's Apparel,2021,8,Foot Locker,Outlet,857,371.836,183.722
Women's Apparel,2021,8,Kohl's,In-store,1025,563.75,169.813
Women's Apparel,2021,8,Kohl's,Online,1440,615.348,184.261
Women's Apparel,2021,8,Kohl's,Outlet,153,7.65,2.448
Women's Apparel,2021,8,Sports Direct,In-store,2025,1115.0,449.375
Women's Apparel,2021,8,Sports Direct,Online,4211,1324.516,619.299
Women's Apparel,2021,8,Sports Direct,Outlet,6004,1488.887,803.061
Women's Apparel,2021,8,Walmart,In-store,300,255.0,114.75
Women's Apparel,2021,8,Walmart,Online,1662,675.74,309.86
Women's Apparel,2021,8,Walmart,Outlet,845,284.632,116.209
Women's Apparel,2021,8,West Gear,In-store,2625,1425.0,613.125
Women's Apparel,2021,8,West Gear,Online,1740,521.439,204.992
Women's Apparel,2021,8,West Gear,Outlet,540,20.964,9.462
Women's Apparel,2021,9,Amazon,In-store,300,195.0,78.0
Women's Apparel,2021,9,Amazon,Online,1356,386.237,179.601
Women's Apparel,2021,9,Amazon,Outlet,1047,582.197,200.589
Women's Apparel,2021,9,Foot Locker,In-store,1325,597.5,238.25
Women's Apparel,2021,9,Foot Locker,Online,2234,844.902,348.182
Women's Apparel,2021,9,Foot Locker,Outlet,279,11.039,988.997
Women's Apparel,2021,9,Kohl's,In-store,850,467.5,137.5
Women's Apparel,2021,9,Kohl's,Online,1274,429.521,121.028
Women's Apparel,2021,9,Kohl's,Outlet,157,7.536,2.261
Women's Apparel,2021,9,Sports Direct,In-store,1500,798.75,329.875
Women's Apparel,2021,9,Sports Direct,Online,4813,1046.309,494.984
Women's Apparel,2021,9,Sports Direct,Outlet,10161,3891.181,2247.366
Women's Apparel,2021,9,Walmart,In-store,300,165.0,74.25
Women's Apparel,2021,9,Walmart,Online,1354,319.816,148.163
Women's Apparel,2021,9,Walmart,Outlet,774,236.398,95.661
Women's Apparel,2021,9,West Gear,In-store,2000,877.5,387.25
Women's Apparel,2021,9,West Gear,Online,1360,252.674,1086.06
Women's Apparel,2021,9,West Gear,Outlet,426,10.873,982.72
Women's Apparel,2021,10,Amazon,In-store,225,157.5,47.25
Women's Apparel,2021,10,Amazon,Online,1415,392.107,1170.082
Women's Apparel,2021,10,Amazon,Outlet,1268,660.968,242.214
Women's Apparel,2021,10,Foot Locker,In-store,1725,960.0,354.375
Women's Apparel,2021,10,Foot Locker,Online,2415,803.296,340.304
Women's Apparel,2021,10,Foot Locker,Outlet,995,362.963,883.29
Women's Apparel,2021,10,Kohl's,In-store,900,570.0,174.0
Women's Apparel,2021,10,Kohl's,Online,1124,401.693,119.162
Women's Apparel,2021,10,Kohl's,Outlet,232,9.689,3.359
Women's Apparel,2021,10,Sports Direct,In-store,975,581.25,275.813
Women's Apparel,2021,10,Sports Direct,Online,4316,1247.192,577.632
Women's Apparel,2021,10,Sports Direct,Outlet,5922,2620.694,1535.31
Women's Apparel,2021,10,Walmart,In-store,400,280.0,126.0
Women's Apparel,2021,10,Walmart,Online,179,11.56,6.369
Women's Apparel,2021,10,Walmart,Outlet,440,217.42,87.858
Women's Apparel,2021,10,West Gear,In-store,2450,1368.75,581.125
Women's Apparel,2021,10,West Gear,Online,1679,384.12,148.589
Women's Apparel,2021,10,West Gear,Outlet,625,22.203000000000003,9.644
Women's Apparel,2021,11,Amazon,In-store,725,526.25,186.0
Women's Apparel,2021,11,Amazon,Online,1318,508.154,255.454
Women's Apparel,2021,11,Amazon,Outlet,1701,938.2,345.495
Women's Apparel,2021,11,Foot Locker,In-store,2175,1473.75,538.625
Women's Apparel,2021,11,Foot Locker,Online,3366,1424.581,2243.894
Women's Apparel,2021,11,Foot Locker,Outlet,2484,1039.594,2488.5
Women's Apparel,2021,11,Kohl's,In-store,950,607.5,191.25
Women's Apparel,2021,11,Kohl's,Online,1379,689.017,220.864
Women's Apparel,2021,11,Kohl's,Outlet,298,17.2,6.158
Women's Apparel,2021,11,Sports Direct,In-store,1225,796.25,379.438
Women's Apparel,2021,11,Sports Direct,Online,3657,1906.868,880.356
Women's Apparel,2021,11,Sports Direct,Outlet,602,29.502,14.495
Women's Apparel,2021,11,Walmart,In-store,600,540.0,243.0
Women's Apparel,2021,11,Walmart,Online,302,25.412,14.19
Women's Apparel,2021,11,Walmart,Outlet,698,463.068,186.534
Women's Apparel,2021,11,West Gear,In-store,2575,1698.75,701.25
Women's Apparel,2021,11,West Gear,Online,2017,912.66,347.906
Women's Apparel,2021,11,West Gear,Outlet,638,32.95,14.221
Women's Apparel,2021,12,Amazon,In-store,825,598.75,211.5
Women's Apparel,2021,12,Amazon,Online,1497,627.906,316.603
Women's Apparel,2021,12,Amazon,Outlet,1273,645.228,258.243
Women's Apparel,2021,12,Foot Locker,In-store,2675,1751.25,678.0
Women's Apparel,2021,12,Foot Locker,Online,4511,2021.74,794.439
Women's Apparel,2021,12,Foot Locker,Outlet,3192,1403.846,1425.986
Women's Apparel,2021,12,Kohl's,In-store,1100,770.0,355.25
Women's Apparel,2021,12,Kohl's,Online,1438,625.497,214.114
Women's Apparel,2021,12,Kohl's,Outlet,263,12.332999999999998,4.432
Women's Apparel,2021,12,Sports Direct,In-store,1275,943.75,328.625
Women's Apparel,2021,12,Sports Direct,Online,3331,1752.207,759.155
Women's Apparel,2021,12,Sports Direct,Outlet,1177,535.883,214.062
Women's Apparel,2021,12,West Gear,In-store,3225,2231.25,918.313
Women's Apparel,2021,12,West Gear,Online,2307,952.933,441.165
Women's Apparel,2021,12,West Gear,Outlet,741,38.135,16.675
Women's Athletic Footwear,2020,1,Foot Locker,In-store,850,382.5,133.875
Women's Athletic Footwear,2020,1,Foot Locker,Online,669,28.479,13.743
Women's Athletic Footwear,2020,1,Foot Locker,Outlet,2394,756.742,265.673
Women's Athletic Footwear,2020,1,West Gear,Online,410,20.752,9.944
Women's Athletic Footwear,2020,1,West Gear,Outlet,1938,801.708,290.923
Women's Athletic Footwear,2020,2,Foot Locker,Online,469,20.379,9.88
Women's Athletic Footwear,2020,2,Foot Locker,Outlet,2253,814.746,285.818
Women's Athletic Footwear,2020,2,West Gear,In-store,1675,1028.75,337.563
Women's Athletic Footwear,2020,2,West Gear,Online,569,32.975,15.405
Women's Athletic Footwear,2020,2,West Gear,Outlet,1105,285.088,114.008
Women's Athletic Footwear,2020,3,Foot Locker,Online,745,34.772,15.986
Women's Athletic Footwear,2020,3,Foot Locker,Outlet,3616,1396.196,489.845
Women's Athletic Footwear,2020,3,West Gear,In-store,1725,910.0,273.0
Women's Athletic Footwear,2020,3,West Gear,Online,475,23.547,10.187
Women's Athletic Footwear,2020,3,West Gear,Outlet,394,14.812,853.377
Women's Athletic Footwear,2020,4,Walmart,Online,504,24.444,11.622
Women's Athletic Footwear,2020,4,Walmart,Outlet,2376,966.474,338.904
Women's Athletic Footwear,2020,4,West Gear,In-store,3325,1891.25,701.875
Women's Athletic Footwear,2020,4,West Gear,Online,920,49.501,25.213
Women's Athletic Footwear,2020,5,Sports Direct,In-store,775,426.25,127.875
Women's Athletic Footwear,2020,5,Sports Direct,Online,209,11.286,4.853
Women's Athletic Footwear,2020,5,Walmart,Online,225,12.15,5.589
Women's Athletic Footwear,2020,5,Walmart,Outlet,1206,507.546,178.268
Women's Athletic Footwear,2020,5,West Gear,In-store,1925,1173.75,403.313
Women's Athletic Footwear,2020,5,West Gear,Online,504,29.062,13.356
Women's Athletic Footwear,2020,6,West Gear,In-store,1725,1121.25,336.375
Women's Athletic Footwear,2020,6,West Gear,Online,477,29.251,12.204
Women's Athletic Footwear,2020,7,Sports Direct,Online,350,11.9,6.843
Women's Athletic Footwear,2020,7,Sports Direct,Outlet,1748,474.958,214.405
Women's Athletic Footwear,2020,7,West Gear,In-store,2300,1656.25,496.875
Women's Athletic Footwear,2020,7,West Gear,Online,619,43.417,18.402
Women's Athletic Footwear,2020,8,Foot Locker,In-store,1325,530.0,159.0
Women's Athletic Footwear,2020,8,Foot Locker,Online,350,12.95,5.18
Women's Athletic Footwear,2020,8,Sports Direct,Online,337,12.306,7.196
Women's Athletic Footwear,2020,8,Sports Direct,Outlet,1642,502.084,226.301
Women's Athletic Footwear,2020,8,Walmart,Online,602,22.645,13.208
Women's Athletic Footwear,2020,8,Walmart,Outlet,2882,880.705,397.416
Women's Athletic Footwear,2020,8,West Gear,In-store,1225,710.0,213.0
Women's Athletic Footwear,2020,8,West Gear,Online,307,16.91,7.336
Women's Athletic Footwear,2020,9,Foot Locker,In-store,775,348.75,104.625
Women's Athletic Footwear,2020,9,Foot Locker,Online,233,10.252,4.101
Women's Athletic Footwear,2020,9,Sports Direct,In-store,725,326.25,97.875
Women's Athletic Footwear,2020,9,Sports Direct,Online,210,8.82,3.793
Women's Athletic Footwear,2020,9,Walmart,Online,538,23.249,13.301
Women's Athletic Footwear,2020,9,Walmart,Outlet,2494,893.694,402.873
Women's Athletic Footwear,2020,9,West Gear,In-store,1550,813.75,244.125
Women's Athletic Footwear,2020,9,West Gear,Online,450,22.548,9.39
Women's Athletic Footwear,2020,10,Foot Locker,In-store,175,52.5,18.375
Women's Athletic Footwear,2020,10,Foot Locker,Online,46,1294.0,593.0
Women's Athletic Footwear,2020,10,Sports Direct,In-store,1475,737.5,221.25
Women's Athletic Footwear,2020,10,Sports Direct,Online,384,18.088,7.959
Women's Athletic Footwear,2020,10,Walmart,Online,385,18.298,10.32
Women's Athletic Footwear,2020,10,Walmart,Outlet,1815,703.34,317.446
Women's Athletic Footwear,2020,11,Foot Locker,In-store,100,37.5,13.126
Women's Athletic Footwear,2020,11,Foot Locker,Online,123,919.378,2060.0
Women's Athletic Footwear,2020,11,Foot Locker,Outlet,325,122.5,42.875
Women's Athletic Footwear,2020,11,West Gear,Online,325,15.45,6.321
Women's Athletic Footwear,2020,11,West Gear,Outlet,1609,615.075,185.278
Women's Athletic Footwear,2020,12,Foot Locker,Online,193,1421.417,2250.056
Women's Athletic Footwear,2020,12,Foot Locker,Outlet,700,257.5,90.127
Women's Athletic Footwear,2020,12,Kohl's,Online,98,4.312,2.242
Women's Athletic Footwear,2020,12,Kohl's,Outlet,325,146.25,58.5
Women's Athletic Footwear,2020,12,West Gear,Online,362,20.244,8.501999999999999
Women's Athletic Footwear,2020,12,West Gear,Outlet,1617,753.816,226.701
Women's Athletic Footwear,2021,1,Amazon,In-store,350,148.75,48.125
Women's Athletic Footwear,2021,1,Amazon,Online,830,188.689,2419.855
Women's Athletic Footwear,2021,1,Amazon,Outlet,113,3.697,1290.0
Women's Athletic Footwear,2021,1,Foot Locker,In-store,900,280.0,104.375
Women's Athletic Footwear,2021,1,Foot Locker,Online,2814,2441.487,5894.4400000000005
Women's Athletic Footwear,2021,1,Foot Locker,Outlet,913,766.114,1760.705
Women's Athletic Footwear,2021,1,Kohl's,In-store,575,195.0,70.125
Women's Athletic Footwear,2021,1,Kohl's,Online,1279,214.197,1112.465
Women's Athletic Footwear,2021,1,Kohl's,Outlet,1846,705.4,729.6510000000001
Women's Athletic Footwear,2021,1,Sports Direct,In-store,650,207.5,66.5
Women's Athletic Footwear,2021,1,Sports Direct,Online,1920,2215.793,2306.783
Women's Athletic Footwear,2021,1,Sports Direct,Outlet,645,969.454,922.614
Women's Athletic Footwear,2021,1,West Gear,In-store,1675,572.5,200.25
Women's Athletic Footwear,2021,1,West Gear,Online,1827,786.666,4099.541
Women's Athletic Footwear,2021,1,West Gear,Outlet,5366,3257.307,1896.344
Women's Athletic Footwear,2021,2,Amazon,In-store,350,150.0,48.0
Women's Athletic Footwear,2021,2,Amazon,Online,784,166.645,2313.012
Women's Athletic Footwear,2021,2,Amazon,Outlet,291,91.048,1285.875
Women's Athletic Footwear,2021,2,Foot Locker,In-store,725,228.75,85.625
Women's Athletic Footwear,2021,2,Foot Locker,Online,2372,2354.649,3606.408
Women's Athletic Footwear,2021,2,Foot Locker,Outlet,587,429.804,2505.628
Women's Athletic Footwear,2021,2,Kohl's,In-store,525,178.75,64.063
Women's Athletic Footwear,2021,2,Kohl's,Online,1134,1888.658,905.782
Women's Athletic Footwear,2021,2,Kohl's,Outlet,1741,722.639,1264.0
Women's Athletic Footwear,2021,2,Sports Direct,In-store,750,243.75,74.375
Women's Athletic Footwear,2021,2,Sports Direct,Online,1395,1173.532,1816.198
Women's Athletic Footwear,2021,2,Sports Direct,Outlet,563,1081.309,1000.558
Women's Athletic Footwear,2021,2,Walmart,Online,320,51.26,650.0
Women's Athletic Footwear,2021,2,Walmart,Outlet,78,1.17,550.0
