Year,Month,State,City,Product,UnitsSold,Revenue,OperatingProfit
2021,6,Ohio,Columbus,Women's Street Footwear,667,269.458,108.757
2021,6,Oklahoma,Oklahoma City,Men's Apparel,492,173.742,61.471
2021,6,Oklahoma,Oklahoma City,Men's Athletic Footwear,561,128.479,45.381
2021,6,Oklahoma,Oklahoma City,Men's Street Footwear,948,252.072,101.849
2021,6,Oklahoma,Oklahoma City,Women's Apparel,742,297.54,119.88
2021,6,Oklahoma,Oklahoma City,Women's Athletic Footwear,489,126.264,50.984
2021,6,Oklahoma,Oklahoma City,Women's Street Footwear,520,136.057,54.889
2021,6,Oregon,Portland,Men's Apparel,648,378.668,153.238
2021,6,Oregon,Portland,Men's Athletic Footwear,1021,442.472,156.902
2021,6,Oregon,Portland,Men's Street Footwear,1240,448.045,158.73299999999998
2021,6,Oregon,Portland,Women's Apparel,1120,770.049,234.221
2021,6,Oregon,Portland,Women's Athletic Footwear,862,442.79,157.396
2021,6,Oregon,Portland,Women's Street Footwear,1047,545.766,193.08
2021,6,Rhode Island,Providence,Men's Apparel,324,105.358,932.141
2021,6,Rhode Island,Providence,Men's Athletic Footwear,495,142.365,50.491
2021,6,Rhode Island,Providence,Men's Street Footwear,864,287.822,101.703
2021,6,Rhode Island,Providence,Women's Apparel,557,202.105,81.592
2021,6,Rhode Island,Providence,Women's Athletic Footwear,330,84.16,870.264
2021,6,Rhode Island,Providence,Women's Street Footwear,364,94.903,1032.394
2021,6,South Carolina,Charleston,Men's Apparel,945,499.59,176.066
2021,6,South Carolina,Charleston,Men's Athletic Footwear,1000,409.8,144.41
2021,6,South Carolina,Charleston,Men's Street Footwear,1323,591.423,267.672
2021,6,South Carolina,Charleston,Women's Apparel,1175,663.75,334.15
2021,6,South Carolina,Charleston,Women's Athletic Footwear,968,385.246,117.111
2021,6,South Carolina,Charleston,Women's Street Footwear,984,397.323,100.411
2021,6,South Dakota,Sioux Falls,Men's Apparel,226,80.841,968.563
2021,6,South Dakota,Sioux Falls,Men's Athletic Footwear,320,102.73,31.092
2021,6,South Dakota,Sioux Falls,Men's Street Footwear,635,230.535,81.296
2021,6,South Dakota,Sioux Falls,Women's Apparel,419,183.45,73.991
2021,6,South Dakota,Sioux Falls,Women's Athletic Footwear,224,62.818,724.375
2021,6,South Dakota,Sioux Falls,Women's Street Footwear,254,71.728,764.0
2021,6,Utah,Salt Lake City,Men's Apparel,640,146.84,51.824
2021,6,Utah,Salt Lake City,Men's Athletic Footwear,644,105.064,986.317
2021,6,Utah,Salt Lake City,Men's Street Footwear,1040,204.464,82.477
2021,6,Utah,Salt Lake City,Women's Apparel,915,241.78,121.703
2021,6,Utah,Salt Lake City,Women's Athletic Footwear,640,83.768,771.047
2021,6,Utah,Salt Lake City,Women's Street Footwear,668,88.849,646.821
2021,6,Vermont,Burlington,Men's Apparel,486,189.318,67.243
2021,6,Vermont,Burlington,Men's Athletic Footwear,636,231.428,105.267
2021,6,Vermont,Burlington,Men's Street Footwear,1008,408.619,185.474
2021,6,Vermont,Burlington,Women's Apparel,725,307.496,124.256
2021,6,Vermont,Burlington,Women's Athletic Footwear,492,158.106,55.954
2021,6,Vermont,Burlington,Women's Street Footwear,510,169.785,60.008
2021,6,Virginia,Richmond,Men's Apparel,632,377.128,152.3
2021,6,Virginia,Richmond,Men's Athletic Footwear,1047,443.357,156.972
2021,6,Virginia,Richmond,Men's Street Footwear,1241,447.22,158.182
2021,6,Virginia,Richmond,Women's Apparel,1113,771.414,234.498
2021,6,Virginia,Richmond,Women's Athletic Footwear,851,441.448,156.612
2021,6,Virginia,Richmond,Women's Street Footwear,1053,546.299,193.297
2021,6,West Virginia,Charleston,Men's Apparel,349,126.784,51.169
2021,6,West Virginia,Charleston,Men's Athletic Footwear,544,174.403,70.202
2021,6,West Virginia,Charleston,Men's Street Footwear,750,276.45,111.354
2021,6,West Virginia,Charleston,Women's Apparel,540,283.035,114.028
2021,6,West Virginia,Charleston,Women's Athletic Footwear,344,98.527,39.684
2021,6,West Virginia,Charleston,Women's Street Footwear,381,107.673,43.443
2021,6,Wisconsin,Milwaukee,Men's Apparel,221,62.814,968.625
2021,6,Wisconsin,Milwaukee,Men's Athletic Footwear,390,92.43,32.691
2021,6,Wisconsin,Milwaukee,Men's Street Footwear,710,197.62,60.003
2021,6,Wisconsin,Milwaukee,Women's Apparel,423,183.748,74.249
2021,6,Wisconsin,Milwaukee,Women's Athletic Footwear,222,44.878,475.125
2021,6,Wisconsin,Milwaukee,Women's Street Footwear,252,51.248,564.0
2021,6,Wyoming,Cheyenne,Men's Apparel,635,256.615,77.911
2021,6,Wyoming,Cheyenne,Men's Athletic Footwear,768,277.056,83.893
2021,6,Wyoming,Cheyenne,Men's Street Footwear,1097,436.362,219.658
2021,6,Wyoming,Cheyenne,Women's Apparel,813,365.65,92.391
2021,6,Wyoming,Cheyenne,Women's Athletic Footwear,640,205.32,72.5
2021,6,Wyoming,Cheyenne,Women's Street Footwear,656,214.978,75.74
2021,7,Alaska,Anchorage,Men's Apparel,416,216.801,54.978
2021,7,Alaska,Anchorage,Men's Athletic Footwear,536,261.549,92.328
2021,7,Alaska,Anchorage,Men's Street Footwear,857,450.216,158.837
2021,7,Alaska,Anchorage,Women's Apparel,630,358.71,108.92
2021,7,Alaska,Anchorage,Women's Athletic Footwear,375,168.825,42.704
2021,7,Alaska,Anchorage,Women's Street Footwear,452,197.906,50.071
2021,7,Arizona,Phoenix,Men's Apparel,698,246.206,75.133
2021,7,Arizona,Phoenix,Men's Athletic Footwear,830,302.37,122.12
2021,7,Arizona,Phoenix,Men's Street Footwear,1087,355.744,126.028
2021,7,Arizona,Phoenix,Women's Apparel,693,312.411,79.508
2021,7,Arizona,Phoenix,Women's Athletic Footwear,589,196.416,69.353
2021,7,Arizona,Phoenix,Women's Street Footwear,765,274.156,97.014
2021,7,Arkansas,Little Rock,Men's Apparel,693,267.505,94.841
2021,7,Arkansas,Little Rock,Men's Athletic Footwear,835,275.277,97.155
2021,7,Arkansas,Little Rock,Men's Street Footwear,1279,448.469,180.764
2021,7,Arkansas,Little Rock,Women's Apparel,948,409.35,165.657
2021,7,Arkansas,Little Rock,Women's Athletic Footwear,636,188.956,76.374
2021,7,Arkansas,Little Rock,Women's Street Footwear,716,212.398,85.734
2021,7,Connecticut,Hartford,Men's Apparel,474,173.292,52.709
2021,7,Connecticut,Hartford,Men's Athletic Footwear,632,209.936,84.764
2021,7,Connecticut,Hartford,Men's Street Footwear,1034,375.896,152.197
2021,7,Connecticut,Hartford,Women's Apparel,770,299.088,105.904
2021,7,Connecticut,Hartford,Women's Athletic Footwear,449,130.306,39.754
2021,7,Connecticut,Hartford,Women's Street Footwear,517,153.033,46.537
2021,7,Delaware,Wilmington,Men's Apparel,419,183.544,55.591
2021,7,Delaware,Wilmington,Men's Athletic Footwear,544,218.093,76.892
2021,7,Delaware,Wilmington,Men's Street Footwear,857,380.896,134.761
2021,7,Delaware,Wilmington,Women's Apparel,645,307.975,123.988
2021,7,Delaware,Wilmington,Women's Athletic Footwear,390,138.87,56.051
2021,7,Delaware,Wilmington,Women's Street Footwear,452,161.682,65.258
2021,7,Florida,Orlando,Men's Apparel,1053,648.999,132.166
2021,7,Florida,Orlando,Men's Athletic Footwear,1238,751.762,191.494
2021,7,Florida,Orlando,Men's Street Footwear,1458,851.859,260.005
2021,7,Florida,Orlando,Women's Apparel,1008,746.088,338.008
2021,7,Florida,Orlando,Women's Athletic Footwear,966,565.734,171.968
2021,7,Florida,Orlando,Women's Street Footwear,1127,698.39,212.478
2021,7,Georgia,Atlanta,Men's Apparel,775,275.02,97.416
2021,7,Georgia,Atlanta,Men's Athletic Footwear,921,331.474,133.944
2021,7,Georgia,Atlanta,Men's Street Footwear,1139,379.778,153.316
2021,7,Georgia,Atlanta,Women's Apparel,775,350.088,89.088
2021,7,Georgia,Atlanta,Women's Athletic Footwear,681,223.38,90.249
2021,7,Georgia,Atlanta,Women's Street Footwear,846,303.144,107.581
2021,7,Hawaii,Honolulu,Men's Apparel,699,479.42,73.701
2021,7,Hawaii,Honolulu,Men's Athletic Footwear,832,567.242,115.512
2021,7,Hawaii,Honolulu,Men's Street Footwear,1008,655.392,165.695
2021,7,Hawaii,Honolulu,Women's Apparel,704,564.784,227.688
2021,7,Hawaii,Honolulu,Women's Athletic Footwear,630,409.49,103.796
2021,7,Hawaii,Honolulu,Women's Street Footwear,750,521.85,131.766
2021,7,Idaho,Boise,Men's Apparel,829,303.132,107.372
2021,7,Idaho,Boise,Men's Athletic Footwear,1248,447.594,180.623
2021,7,Idaho,Boise,Men's Street Footwear,1256,407.156,164.458
2021,7,Idaho,Boise,Women's Apparel,1272,546.776,303.129
2021,7,Idaho,Boise,Women's Athletic Footwear,820,274.943,138.553
2021,7,Idaho,Boise,Women's Street Footwear,1444,483.038,195.067
2021,7,Illinois,Chicago,Men's Apparel,1139,474.177,1035.588
2021,7,Illinois,Chicago,Men's Athletic Footwear,2162,810.155,285.954
2021,7,Illinois,Chicago,Men's Street Footwear,3122,1341.313,540.7
2021,7,Illinois,Chicago,Women's Apparel,2082,943.054,474.573
2021,7,Illinois,Chicago,Women's Athletic Footwear,1137,381.702,2729.219
2021,7,Illinois,Chicago,Women's Street Footwear,1343,446.328,1945.715
2021,7,Indiana,Indianapolis,Men's Apparel,250,112.55,34.071
2021,7,Indiana,Indianapolis,Men's Athletic Footwear,384,154.116,62.058
2021,7,Indiana,Indianapolis,Men's Street Footwear,699,310.099,125.027
2021,7,Indiana,Indianapolis,Women's Apparel,476,230.454,92.782
2021,7,Indiana,Indianapolis,Women's Athletic Footwear,224,80.80799999999999,994.563
2021,7,Indiana,Indianapolis,Women's Street Footwear,293,104.106,36.723
2021,7,Iowa,Des Moines,Men's Apparel,260,102.76,51.656
2021,7,Iowa,Des Moines,Men's Athletic Footwear,387,138.828,49.126
2021,7,Iowa,Des Moines,Men's Street Footwear,688,281.762,85.475
2021,7,Iowa,Des Moines,Women's Apparel,469,211.044,84.897
2021,7,Iowa,Des Moines,Women's Athletic Footwear,222,71.739,734.0
2021,7,Iowa,Des Moines,Women's Street Footwear,293,92.448,28.077
2021,7,Kansas,Wichita,Men's Apparel,416,200.096,70.594
2021,7,Kansas,Wichita,Men's Athletic Footwear,544,218.331,77.291
2021,7,Kansas,Wichita,Men's Street Footwear,857,380.532,134.57899999999998
2021,7,Kansas,Wichita,Women's Apparel,640,333.4,117.866
2021,7,Kansas,Wichita,Women's Athletic Footwear,375,138.225,48.83
2021,7,Kansas,Wichita,Women's Street Footwear,452,161.784,57.096
2021,7,Kentucky,Louisville,Men's Apparel,325,128.45,45.337
2021,7,Kentucky,Louisville,Men's Athletic Footwear,445,161.68,57.173
2021,7,Kentucky,Louisville,Men's Street Footwear,768,307.896,124.343
2021,7,Kentucky,Louisville,Women's Apparel,540,239.5,96.605
2021,7,Kentucky,Louisville,Women's Athletic Footwear,288,92.331,37.259
2021,7,Kentucky,Louisville,Women's Street Footwear,344,112.622,45.363
2021,7,Louisiana,New Orleans,Men's Apparel,1060,649.887,295.207
2021,7,Louisiana,New Orleans,Men's Athletic Footwear,1201,747.792,302.915
2021,7,Louisiana,New Orleans,Men's Street Footwear,1476,852.192,344.465
2021,7,Louisiana,New Orleans,Women's Apparel,1021,748.637,265.217
2021,7,Louisiana,New Orleans,Women's Athletic Footwear,966,566.724,229.326
2021,7,Louisiana,New Orleans,Women's Street Footwear,1106,697.13,282.336
2021,7,Maryland,Baltimore,Men's Apparel,226,89.846,27.306
2021,7,Maryland,Baltimore,Men's Athletic Footwear,347,126.774,44.765
2021,7,Maryland,Baltimore,Men's Street Footwear,656,268.919,108.338
2021,7,Maryland,Baltimore,Women's Apparel,452,198.008,60.063
2021,7,Maryland,Baltimore,Women's Athletic Footwear,195,61.62,782.0
2021,7,Maryland,Baltimore,Women's Street Footwear,260,82.22,29.088
2021,7,Massachusetts,Boston,Men's Apparel,398,144.384,36.798
2021,7,Massachusetts,Boston,Men's Athletic Footwear,560,183.925,56.111
2021,7,Massachusetts,Boston,Men's Street Footwear,930,344.46,104.474
2021,7,Massachusetts,Boston,Women's Apparel,685,267.452,81.189
2021,7,Massachusetts,Boston,Women's Athletic Footwear,358,106.332,1750.313
2021,7,Massachusetts,Boston,Women's Street Footwear,440,129.723,877.106
2021,7,Michigan,Detroit,Men's Apparel,693,337.722,135.938
2021,7,Michigan,Detroit,Men's Athletic Footwear,839,367.517,148.109
2021,7,Michigan,Detroit,Men's Street Footwear,1125,552.825,277.695
2021,7,Michigan,Detroit,Women's Apparel,935,484.27,268.172
2021,7,Michigan,Detroit,Women's Athletic Footwear,683,269.926,95.217
2021,7,Michigan,Detroit,Women's Street Footwear,748,295.458,89.831
2021,7,Mississippi,Jackson,Men's Apparel,800,315.75,111.801
2021,7,Mississippi,Jackson,Men's Athletic Footwear,948,346.332,122.285
2021,7,Mississippi,Jackson,Men's Street Footwear,1360,536.401,216.785
2021,7,Mississippi,Jackson,Women's Apparel,1060,459.727,231.352
2021,7,Mississippi,Jackson,Women's Athletic Footwear,742,248.171,100.184
2021,7,Mississippi,Jackson,Women's Street Footwear,835,275.532,111.019
2021,7,Missouri,St. Louis,Men's Apparel,469,153.478,54.204
2021,7,Missouri,St. Louis,Men's Athletic Footwear,630,179.29,63.266
2021,7,Missouri,St. Louis,Men's Street Footwear,953,307.308,124.019
2021,7,Missouri,St. Louis,Women's Apparel,710,254.06,127.752
2021,7,Missouri,St. Louis,Women's Athletic Footwear,476,115.429,46.552
2021,7,Missouri,St. Louis,Women's Street Footwear,553,131.212,46.333
2021,7,Nebraska,Omaha,Men's Apparel,571,2067.551,2390.125
2021,7,Nebraska,Omaha,Men's Athletic Footwear,1306,393.604,2081.093
2021,7,Nebraska,Omaha,Men's Street Footwear,2527,882.426,355.821
2021,7,Nebraska,Omaha,Women's Apparel,1735,683.327,1164.891
2021,7,Nebraska,Omaha,Women's Athletic Footwear,642,1772.046,2289.0
2021,7,Nebraska,Omaha,Women's Street Footwear,821,1808.712,1738.372
2021,7,New Hampshire,Manchester,Men's Apparel,571,239.213,72.828
2021,7,New Hampshire,Manchester,Men's Athletic Footwear,730,284.208,114.684
2021,7,New Hampshire,Manchester,Men's Street Footwear,1120,478.52,193.258
2021,7,New Hampshire,Manchester,Women's Apparel,825,383.929,135.985
2021,7,New Hampshire,Manchester,Women's Athletic Footwear,517,187.428,57.068
2021,7,New Hampshire,Manchester,Women's Street Footwear,612,216.872,65.993
2021,7,New Jersey,Newark,Men's Apparel,349,141.052,42.777
2021,7,New Jersey,Newark,Men's Athletic Footwear,473,172.866,61.121
2021,7,New Jersey,Newark,Men's Street Footwear,813,321.336,113.528
2021,7,New Jersey,Newark,Women's Apparel,581,254.574,102.749
2021,7,New Jersey,Newark,Women's Athletic Footwear,313,102.268,41.225
2021,7,New Jersey,Newark,Women's Street Footwear,381,122.997,49.558
2021,7,New Mexico,Albuquerque,Men's Apparel,805,314.665,95.602
2021,7,New Mexico,Albuquerque,Men's Athletic Footwear,990,379.53,153.507
2021,7,New Mexico,Albuquerque,Men's Street Footwear,1201,433.63,153.493
2021,7,New Mexico,Albuquerque,Women's Apparel,800,392.5,99.93
2021,7,New Mexico,Albuquerque,Women's Athletic Footwear,734,260.601,92.347
2021,7,New Mexico,Albuquerque,Women's Street Footwear,881,345.949,122.422
2021,7,New York,Albany,Men's Apparel,768,400.416,141.291
2021,7,New York,Albany,Men's Athletic Footwear,896,430.976,151.939
2021,7,New York,Albany,Men's Street Footwear,1197,632.073,285.89
2021,7,New York,Albany,Women's Apparel,969,555.304,279.573
2021,7,New York,Albany,Women's Athletic Footwear,725,324.2,98.294
2021,7,New York,Albany,Women's Street Footwear,794,352.369,88.955
2021,7,North Carolina,Charlotte,Men's Apparel,882,465.738,164.512
2021,7,North Carolina,Charlotte,Men's Athletic Footwear,1024,492.992,174.496
2021,7,North Carolina,Charlotte,Men's Street Footwear,1344,700.14,281.82
2021,7,North Carolina,Charlotte,Women's Apparel,1138,629.332,316.854
2021,7,North Carolina,Charlotte,Women's Athletic Footwear,878,381.806,153.884
2021,7,North Carolina,Charlotte,Women's Street Footwear,921,409.138,165.213
2021,7,North Dakota,Fargo,Men's Apparel,260,102.94,36.352
2021,7,North Dakota,Fargo,Men's Athletic Footwear,384,138.696,42.089
2021,7,North Dakota,Fargo,Men's Street Footwear,710,282.68,100.013
2021,7,North Dakota,Fargo,Women's Apparel,473,211.542,85.358
2021,7,North Dakota,Fargo,Women's Athletic Footwear,228,72.014,887.0
2021,7,North Dakota,Fargo,Women's Street Footwear,284,92.183,900.0
2021,7,Ohio,Columbus,Men's Apparel,704,366.586,129.305
2021,7,Ohio,Columbus,Men's Athletic Footwear,845,400.92,141.632
2021,7,Ohio,Columbus,Men's Street Footwear,1152,600.876,242.256
2021,7,Ohio,Columbus,Women's Apparel,906,519.989,261.618
2021,7,Ohio,Columbus,Women's Athletic Footwear,677,296.806,119.85
2021,7,Ohio,Columbus,Women's Street Footwear,748,325.073,131.0
2021,7,Oklahoma,Oklahoma City,Men's Apparel,564,220.77,78.205
2021,7,Oklahoma,Oklahoma City,Men's Athletic Footwear,702,234.99,83.179
2021,7,Oklahoma,Oklahoma City,Men's Street Footwear,1120,404.334,163.03
2021,7,Oklahoma,Oklahoma City,Women's Apparel,830,357.247,144.624
2021,7,Oklahoma,Oklahoma City,Women's Athletic Footwear,517,153.587,62.119
2021,7,Oklahoma,Oklahoma City,Women's Street Footwear,600,177.209,71.592
2021,7,Oregon,Portland,Men's Apparel,954,566.568,228.745
2021,7,Oregon,Portland,Men's Athletic Footwear,1113,660.982,234.202
2021,7,Oregon,Portland,Men's Street Footwear,1403,760.525,270.055
2021,7,Oregon,Portland,Women's Apparel,954,660.462,200.68
2021,7,Oregon,Portland,Women's Athletic Footwear,886,491.461,174.396
2021,7,Oregon,Portland,Women's Street Footwear,1034,613.604,217.464
2021,7,Rhode Island,Providence,Men's Apparel,356,117.705,797.934
2021,7,Rhode Island,Providence,Men's Athletic Footwear,520,153.219,54.199000000000005
2021,7,Rhode Island,Providence,Men's Street Footwear,915,301.756,106.58
2021,7,Rhode Island,Providence,Women's Apparel,652,230.968,93.071
2021,7,Rhode Island,Providence,Women's Athletic Footwear,318,84.006,889.116
2021,7,Rhode Island,Providence,Women's Street Footwear,393,104.511,989.251
2021,7,South Carolina,Charleston,Men's Apparel,1040,535.36,188.912
2021,7,South Carolina,Charleston,Men's Athletic Footwear,1170,555.66,196.673
2021,7,South Carolina,Charleston,Men's Street Footwear,1461,767.093,347.935
2021,7,South Carolina,Charleston,Women's Apparel,1219,698.604,351.718
2021,7,South Carolina,Charleston,Women's Athletic Footwear,977,436.754,132.287
2021,7,South Carolina,Charleston,Women's Street Footwear,1073,466.398,117.991
2021,7,South Dakota,Sioux Falls,Men's Apparel,252,102.548,36.172
2021,7,South Dakota,Sioux Falls,Men's Athletic Footwear,381,138.564,42.104
2021,7,South Dakota,Sioux Falls,Men's Street Footwear,704,282.238,99.579
2021,7,South Dakota,Sioux Falls,Women's Apparel,469,211.232,85.14
2021,7,South Dakota,Sioux Falls,Women's Athletic Footwear,219,71.672,740.0
2021,7,South Dakota,Sioux Falls,Women's Street Footwear,286,92.257,975.0
2021,7,Utah,Salt Lake City,Men's Apparel,693,156.766,55.437000000000005
2021,7,Utah,Salt Lake City,Men's Athletic Footwear,892,173.28,61.397
2021,7,Utah,Salt Lake City,Men's Street Footwear,1272,294.56,118.946
2021,7,Utah,Salt Lake City,Women's Apparel,954,252.228,127.295
2021,7,Utah,Salt Lake City,Women's Athletic Footwear,668,110.943,1006.823
2021,7,Utah,Salt Lake City,Women's Street Footwear,770,125.045,44.316
2021,7,Vermont,Burlington,Men's Apparel,533,204.522,72.325
2021,7,Vermont,Burlington,Men's Athletic Footwear,685,245.705,111.517
2021,7,Vermont,Burlington,Men's Street Footwear,1066,424.233,192.743
2021,7,Vermont,Burlington,Women's Apparel,800,341.2,137.995
2021,7,Vermont,Burlington,Women's Athletic Footwear,486,157.596,55.981
2021,7,Vermont,Burlington,Women's Street Footwear,557,183.105,64.745
2021,7,Virginia,Richmond,Men's Apparel,972,568.89,230.076
2021,7,Virginia,Richmond,Men's Athletic Footwear,1127,659.883,233.829
2021,7,Virginia,Richmond,Men's Street Footwear,1377,758.965,268.986
2021,7,Virginia,Richmond,Women's Apparel,966,662.532,200.945
2021,7,Virginia,Richmond,Women's Athletic Footwear,886,491.873,174.35
2021,7,Virginia,Richmond,Women's Street Footwear,1040,613.548,216.693
2021,7,West Virginia,Charleston,Men's Apparel,387,184.698,74.537
2021,7,West Virginia,Charleston,Men's Athletic Footwear,516,225.8,91.074
2021,7,West Virginia,Charleston,Men's Street Footwear,832,400.01,161.205
2021,7,West Virginia,Charleston,Women's Apparel,608,317.129,128.025
2021,7,West Virginia,Charleston,Women's Athletic Footwear,352,141.196,56.885
2021,7,West Virginia,Charleston,Women's Street Footwear,423,167.302,67.545
2021,7,Wisconsin,Milwaukee,Men's Apparel,250,102.4,51.488
2021,7,Wisconsin,Milwaukee,Men's Athletic Footwear,387,138.654,49.04
2021,7,Wisconsin,Milwaukee,Men's Street Footwear,699,281.705,85.316
2021,7,Wisconsin,Milwaukee,Women's Apparel,469,211.138,85.14
2021,7,Wisconsin,Milwaukee,Women's Athletic Footwear,226,71.938,835.0
2021,7,Wisconsin,Milwaukee,Women's Street Footwear,286,92.318,1024.0
2021,7,Wyoming,Cheyenne,Men's Apparel,662,269.076,81.512
2021,7,Wyoming,Cheyenne,Men's Athletic Footwear,788,288.422,87.459
2021,7,Wyoming,Cheyenne,Men's Street Footwear,1103,448.444,225.754
2021,7,Wyoming,Cheyenne,Women's Apparel,896,394.996,99.849
2021,7,Wyoming,Cheyenne,Women's Athletic Footwear,650,205.85,72.75
2021,7,Wyoming,Cheyenne,Women's Street Footwear,699,225.662,79.718
2021,8,Alabama,Birmingham,Men's Apparel,2430,630.156,2805.073
2021,8,Alabama,Birmingham,Men's Athletic Footwear,4146,772.612,339.518
2021,8,Alabama,Birmingham,Men's Street Footwear,5334,923.12,1146.962
2021,8,Alabama,Birmingham,Women's Apparel,4189,957.503,561.836
2021,8,Alabama,Birmingham,Women's Athletic Footwear,2561,528.385,286.015
2021,8,Alabama,Birmingham,Women's Street Footwear,3084,462.944,1969.653
2021,8,Alaska,Anchorage,Men's Apparel,290,150.28,38.094
2021,8,Alaska,Anchorage,Men's Athletic Footwear,531,260.936,91.921
2021,8,Alaska,Anchorage,Men's Street Footwear,813,432.117,152.203
2021,8,Alaska,Anchorage,Women's Apparel,504,286.968,86.927
2021,8,Alaska,Anchorage,Women's Athletic Footwear,318,141.104,35.817
2021,8,Alaska,Anchorage,Women's Street Footwear,452,198.008,50.108
2021,8,Arizona,Phoenix,Men's Apparel,652,272.964,83.07
2021,8,Arizona,Phoenix,Men's Athletic Footwear,926,362.917,146.26
2021,8,Arizona,Phoenix,Men's Street Footwear,982,359.854,127.57
2021,8,Arizona,Phoenix,Women's Apparel,600,274.898,69.83
2021,8,Arizona,Phoenix,Women's Athletic Footwear,632,230.984,82.021
2021,8,Arizona,Phoenix,Women's Street Footwear,716,259.263,91.936
2021,8,Arkansas,Little Rock,Men's Apparel,601,197.444,69.955
2021,8,Arkansas,Little Rock,Men's Athletic Footwear,840,303.196,107.381
2021,8,Arkansas,Little Rock,Men's Street Footwear,1193,471.569,190.746
2021,8,Arkansas,Little Rock,Women's Apparel,886,317.37,128.346
2021,8,Arkansas,Little Rock,Women's Athletic Footwear,636,167.884,67.751
2021,8,Arkansas,Little Rock,Women's Street Footwear,711,236.322,95.455
2021,8,Connecticut,Hartford,Men's Apparel,314,115.318,914.167
2021,8,Connecticut,Hartford,Men's Athletic Footwear,636,209.536,84.722
2021,8,Connecticut,Hartford,Men's Street Footwear,982,359.823,145.331
2021,8,Connecticut,Hartford,Women's Apparel,604,236.231,83.711
2021,8,Connecticut,Hartford,Women's Athletic Footwear,365,106.342,791.518
2021,8,Connecticut,Hartford,Women's Street Footwear,517,153.587,46.687
2021,8,Delaware,Wilmington,Men's Apparel,288,126.9,38.543
2021,8,Delaware,Wilmington,Men's Athletic Footwear,553,218.516,77.142
2021,8,Delaware,Wilmington,Men's Street Footwear,813,365.65,129.119
2021,8,Delaware,Wilmington,Women's Apparel,520,247.08,99.682
2021,8,Delaware,Wilmington,Women's Athletic Footwear,313,115.083,46.292
2021,8,Delaware,Wilmington,Women's Street Footwear,455,161.91,65.205
2021,8,Florida,Orlando,Men's Apparel,784,401.04,81.79
2021,8,Florida,Orlando,Men's Athletic Footwear,1303,733.432,185.271
2021,8,Florida,Orlando,Men's Street Footwear,1318,843.371,256.09
2021,8,Florida,Orlando,Women's Apparel,483,267.807,121.659
2021,8,Florida,Orlando,Women's Athletic Footwear,765,400.419,121.73
2021,8,Florida,Orlando,Women's Street Footwear,1120,589.064,179.065
2021,8,Georgia,Atlanta,Men's Apparel,716,307.2,108.789
2021,8,Georgia,Atlanta,Men's Athletic Footwear,1000,393.95,158.974
2021,8,Georgia,Atlanta,Men's Street Footwear,1066,389.047,157.168
2021,8,Georgia,Atlanta,Women's Apparel,672,311.992,79.063
2021,8,Georgia,Atlanta,Women's Athletic Footwear,712,259.747,104.93
2021,8,Georgia,Atlanta,Women's Street Footwear,800,289.4,102.622
2021,8,Hawaii,Honolulu,Men's Apparel,672,377.643,57.864
2021,8,Hawaii,Honolulu,Men's Athletic Footwear,943,559.228,114.013
2021,8,Hawaii,Honolulu,Men's Street Footwear,960,654.09,165.513
2021,8,Hawaii,Honolulu,Women's Apparel,438,268.836,108.358
2021,8,Hawaii,Honolulu,Women's Athletic Footwear,667,377.014,95.49
2021,8,Hawaii,Honolulu,Women's Street Footwear,762,430.368,109.044
2021,8,Idaho,Boise,Men's Apparel,774,274.64,97.338
2021,8,Idaho,Boise,Men's Athletic Footwear,1200,432.27,174.535
2021,8,Idaho,Boise,Men's Street Footwear,1193,393.514,159.032
2021,8,Idaho,Boise,Women's Apparel,1160,456.1,252.862
2021,8,Idaho,Boise,Women's Athletic Footwear,761,248.798,125.559
2021,8,Idaho,Boise,Women's Street Footwear,1480,485.895,196.21
2021,8,Illinois,Chicago,Men's Apparel,449,215.718,76.188
2021,8,Illinois,Chicago,Men's Athletic Footwear,1296,376.438,121.601
2021,8,Illinois,Chicago,Men's Street Footwear,1564,457.33,169.715
2021,8,Illinois,Chicago,Women's Apparel,696,366.649,184.395
2021,8,Illinois,Chicago,Women's Athletic Footwear,1159,381.502,153.83
2021,8,Illinois,Chicago,Women's Street Footwear,1252,390.068,129.67
2021,8,Indiana,Indianapolis,Men's Apparel,228,89.991,27.371
2021,8,Indiana,Indianapolis,Men's Athletic Footwear,387,138.567,55.926
2021,8,Indiana,Indianapolis,Men's Street Footwear,677,269.644,108.929
2021,8,Indiana,Indianapolis,Women's Apparel,441,197.414,79.604
2021,8,Indiana,Indianapolis,Women's Athletic Footwear,260,82.28,29.072
2021,8,Indiana,Indianapolis,Women's Street Footwear,281,92.072,1005.5
2021,8,Iowa,Des Moines,Men's Apparel,226,89.948,45.219
2021,8,Iowa,Des Moines,Men's Athletic Footwear,378,138.276,48.757
2021,8,Iowa,Des Moines,Men's Street Footwear,656,268.919,81.446
2021,8,Iowa,Des Moines,Women's Apparel,448,197.694,79.857
2021,8,Iowa,Des Moines,Women's Athletic Footwear,254,81.998,843.0
2021,8,Iowa,Des Moines,Women's Street Footwear,286,92.379,28.023
2021,8,Kansas,Wichita,Men's Apparel,344,140.743,49.747
2021,8,Kansas,Wichita,Men's Athletic Footwear,536,239.411,84.36
2021,8,Kansas,Wichita,Men's Street Footwear,839,400.584,141.792
